Latitude,Longitude,Unique Squirrel ID,Shift,Date,Age,Primary Fur Color,Location,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail Flags,Tail Twitches,Approaches,Indifferent,Runs From
40.777363133711700,-73.968630458152600,15E-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,on fallen tree,true,false,false,true,true,,false,false,false,false,false,false,true,false
40.777438934574800,-73.969967207416400,15D-AM-1007-07,AM,2018-10-07,Adult,Gray,Ground Plane,,false,true,false,false,true,chasing #8,false,false,false,false,false,false,true,false
40.781582729830300,-73.968347994382300,20C-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,false,false,false,false
40.774187706070500,-73.976861769072500,9A-PM-1010-03,PM,2018-10-10,,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,false,false
40.767240759455900,-73.972937867419800,4H-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,false,true,met #3 while foraging and briefly tussled,false,false,false,false,false,false,true,false
40.790627535772600,-73.956320308910500,33G-PM-1006-01,PM,2018-10-06,Juvenile,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.799121671332800,-73.957994184743400,41B-PM-1014-02,PM,2018-10-14,Adult,Black,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.769650668886100,-73.977307915421900,4C-AM-1006-02,AM,2018-10-06,Juvenile,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,true,false
40.772486167550400,-73.978318527859500,7A-AM-1006-03,AM,2018-10-06,Adult,Gray,Above Ground,"in trees, then to ground",true,false,true,false,false,jumping,false,false,false,false,false,false,true,false
40.775032271482000,-73.970362161647200,12E-AM-1017-08,AM,2018-10-17,Adult,Gray,Above Ground,,false,false,false,true,false,chilling,false,false,false,false,false,false,true,false
40.776275659301500,-73.969951118124000,14E-AM-1008-17,AM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.781084250371500,-73.971823415955700,18A-AM-1012-02,AM,2018-10-12,Adult,Gray,Above Ground,,false,false,true,true,true,burying,false,false,false,true,false,false,false,true
40.772341717345100,-73.975062146111000,8C-PM-1013-07,PM,2018-10-13,,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.784697309666500,-73.967929134795600,23B-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,,false,true,false,false,true,2/3 were chasing each other,false,false,false,false,true,false,false,true
40.771786623782600,-73.976745543070900,6B-PM-1017-06,PM,2018-10-17,Adult,Gray,Ground Plane,,true,true,false,false,true,,false,false,false,false,false,false,false,false
40.777609207825400,-73.974660878629900,13A-AM-1017-01,AM,2018-10-17,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.784762947325800,-73.967977800190000,23B-PM-1012-05,PM,2018-10-12,Adult,Gray,Above Ground,chain link fence,false,true,true,false,false,,false,false,false,false,false,false,true,false
40.783481331935200,-73.968446315439800,21B-AM-1019-02,AM,2018-10-19,Adult,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,false,true,false
40.780536692223100,-73.965573463364900,20F-AM-1014-02,AM,2018-10-14,Adult,Gray,Above Ground,,false,false,true,false,false,pulling leaves,true,false,false,false,false,false,false,false
40.774325671649600,-73.972939492843200,11D-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,false,true
40.773784724458000,-73.976521916284000,9B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,true,false,false,false,false,false,false,true
40.792077337675700,-73.959778276202900,33D-AM-1017-07,AM,2018-10-17,Adult,Black,Ground Plane,,false,false,false,false,true,,false,true,false,true,false,false,true,false
40.780450611284300,-73.964862681003200,20G-AM-1018-02,AM,2018-10-18,Adult,Gray,Above Ground,Ran up tree,true,false,true,false,false,,true,false,false,false,false,false,false,false
40.791324104849800,-73.958418846105900,33E-PM-1012-07,PM,2018-10-12,Adult,Gray,Ground Plane,,true,true,false,false,false,,false,false,false,false,false,false,false,false
40.788341796974600,-73.956618914535200,31H-PM-1008-01,PM,2018-10-08,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.787697417778200,-73.967360365590800,26A-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.789924264384700,-73.959575779268300,31E-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,under bushes,false,false,false,false,true,,false,true,false,false,false,false,true,false
40.775770422667000,-73.968681679539200,14F-PM-1012-02,PM,2018-10-12,Adult,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,true,false
40.778252969257500,-73.965421026352100,17G-AM-1018-01,AM,2018-10-18,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.778992870166000,-73.967705487032700,17E-AM-1017-03,AM,2018-10-17,Adult,Gray,Above Ground,Tree trunk,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.774204323401400,-73.974530554000800,10C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,true
40.783594716743600,-73.967547206420400,22C-PM-1006-06,PM,2018-10-06,Juvenile,Cinnamon,Above Ground,on tree,false,false,false,true,false,,false,false,false,false,false,false,false,false
40.792318815627700,-73.955516031113000,35G-AM-1007-01,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.779427991420900,-73.971055911376200,16C-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.786785529449000,-73.967765428975700,25A-AM-1013-03,AM,2018-10-13,,Gray,Above Ground,BIG TREE,false,false,false,false,false,being chased by #2,false,false,false,false,false,false,true,false
40.782326236907400,-73.964965809929300,22F-PM-1014-03,PM,2018-10-14,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false
40.793036593986500,-73.961941743268500,33B-PM-1010-12,PM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.792764459451300,-73.953296595236000,36I-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,true,false
40.765837672923400,-73.972515753435600,2I-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,false,false,true,false
40.774285669609300,-73.968747670311700,12G-AM-1012-01,AM,2018-10-12,Adult,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.787255470099500,-73.967502313870300,25A-PM-1007-01,PM,2018-10-07,Adult,Cinnamon,Above Ground,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.773330385380000,-73.974504051750200,9C-PM-1006-06,PM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.770942887253300,-73.977263591111900,6B-PM-1017-03,PM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.774101827431200,-73.973011568796400,10D-AM-1008-05,AM,2018-10-08,Juvenile,Gray,Above Ground,,false,false,true,true,false,,false,false,false,false,false,false,false,false
40.778215773620400,-73.973011165046800,14B-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.768573236954400,-73.979001056510800,2C-PM-1013-09,PM,2018-10-13,Adult,,Ground Plane,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.799689749947300,-73.958252350330600,41A-PM-1007-05,PM,2018-10-07,Adult,Gray,Ground Plane,,true,false,true,false,false,,false,false,false,false,false,false,false,true
40.775922921376200,-73.970664177072800,13E-AM-1017-12,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.777042965028800,-73.969345754447000,15E-AM-1013-02,AM,2018-10-13,Adult,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,true,false,false
40.767870215838200,-73.980854228628000,1B-AM-1012-17,AM,2018-10-12,Adult,Gray,Ground Plane,,false,false,true,true,true,,false,false,false,false,false,false,true,false
40.792096344660500,-73.952941315646100,36I-PM-1007-06,PM,2018-10-07,Adult,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.777307067539300,-73.968214403933400,15F-AM-1007-08,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.772774294833200,-73.974334230354800,8D-AM-1007-08,AM,2018-10-07,Adult,Gray,Above Ground,,false,false,false,false,false,communicating from tree,false,false,false,false,false,false,false,false
40.799500863605700,-73.958494212554000,41A-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,ran across a path,false,false,false,false,false,false,true,false
40.770067702220500,-73.969798372560800,8I-PM-1013-09,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.781406850760700,-73.969719661987800,19B-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Ground Plane,,true,false,false,true,false,,false,false,false,false,false,false,true,true
40.778077701603800,-73.970685154618400,15D-PM-1017-04,PM,2018-10-17,Adult,Cinnamon,Above Ground,on fence,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.776334806213400,-73.970475755546000,13E-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,begging (came one yard away from me and stood there),false,false,false,false,false,true,false,false
40.768205990790300,-73.977725902244100,3D-PM-1010-10,PM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.778553537087000,-73.971688183867100,15C-PM-1017-02,PM,2018-10-17,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,true
40.792215508267900,-73.963325063650100,32A-PM-1013-09,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.776459536005400,-73.967418114684000,15G-AM-1008-05,AM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.772427727626300,-73.977169527204800,7B-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false
40.777301264275800,-73.969967516051600,15E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.769412567167900,-73.975895979828900,4D-PM-1008-01,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true
40.795468764824800,-73.960760848265600,36A-PM-1013-06,PM,2018-10-13,,Gray,Ground Plane,EDGE OF WOODS,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.773304391064900,-73.975328378369500,8C-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,true,false
40.772112774842700,-73.978530050990800,6A-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,true,false,true,false
40.797940985497700,-73.954002244543200,41E-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.790668650465700,-73.960875742405200,31D-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.795596575585100,-73.960362012220500,36B-AM-1013-02,AM,2018-10-13,,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.769557595068000,-73.980190213314800,3A-AM-1012-03,AM,2018-10-12,Juvenile,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,true,false,false,true
40.792604582334600,-73.959077668148000,34D-AM-1008-02,AM,2018-10-08,Adult,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.799259862648300,-73.957655909901200,41B-AM-1010-09,AM,2018-10-10,Adult,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,true,false
40.795656793430400,-73.954595058342000,39F-AM-1014-04,AM,2018-10-14,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.795833778064400,-73.960634468125200,37B-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.797446832269200,-73.958010517486500,39C-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.793950579144800,-73.955726353348900,37F-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,LAWN,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.783692904445900,-73.970024735090000,21A-AM-1019-08,AM,2018-10-19,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.790382361678200,-73.954510104186500,34I-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground Plane,in the playground.,true,false,false,false,true,with some nuts in the mouth,false,false,false,false,false,false,false,false
40.778688894221400,-73.971180112257800,16C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,false
40.789959935014500,-73.959564596253900,31E-PM-1006-03,PM,2018-10-06,Adult,Gray,Ground Plane,under bushes,false,false,false,true,true,burying,false,false,false,false,false,false,true,false
40.794450250142800,-73.958771267944200,36D-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,true,false
40.784594234984000,-73.967620602247700,23B-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false
40.776251816418200,-73.974184641397700,12B-PM-1018-01,PM,2018-10-18,Adult,Gray,Ground Plane,Climbing up rocks,false,false,true,false,true,climbing (up rocks),false,false,false,false,false,false,false,true
40.772245797517600,-73.970391412686600,10G-PM-1017-01,PM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,false,standing,false,false,false,false,false,false,true,false
40.777167055008900,-73.970790056651900,14D-AM-1014-09,AM,2018-10-14,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.767199013131300,-73.975086415444000,3F-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,just to right when enter sanctuary,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.792112565772200,-73.955717233681500,35G-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,true,false,true,false,false,,false,false,false,false,true,false,false,true
40.770669383518900,-73.969103109468800,9I-AM-1014-02,AM,2018-10-14,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.794566218562100,-73.961560280555400,35A-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,false,true
40.797616543450200,-73.959808479462500,39A-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,true,false
40.773313866931000,-73.974693385257200,9C-PM-1006-05,PM,2018-10-06,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,false,true
40.777256683379900,-73.964514701174100,17I-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,true,true,false
40.776791658791500,-73.971408964743100,14D-AM-1014-12,AM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,true,false,false
40.777479252073800,-73.964237994265200,17I-PM-1017-01,PM,2018-10-17,Juvenile,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.797897585555500,-73.958285020620500,39B-PM-1014-01,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.800046006127200,-73.958264395405500,42A-AM-1019-01,AM,2018-10-19,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false
40.766843148522400,-73.977133541640300,2E-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,true,false,true,false
40.776336630915400,-73.969219029544200,14F-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.772454390149700,-73.973616591739900,8D-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,false,true,false,false,false,chasing squirrel #3,false,false,false,false,false,false,false,false
40.782043998356700,-73.964228887301500,22F-AM-1007-06,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,false,false,true,true,false,,false,false,false,false,false,true,false,false
40.792384304368500,-73.952846277943700,36I-AM-1017-04,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.793878685473500,-73.960970465092500,34B-AM-1013-03,AM,2018-10-13,Adult,Cinnamon,Above Ground,,true,false,true,false,false,hopping,false,false,false,false,false,true,false,true
40.792108422471100,-73.953450962788500,36I-AM-1017-07,AM,2018-10-17,Adult,Gray,Ground Plane,,false,true,false,false,true,"chasing (#8),scratching",true,false,false,false,true,false,true,false
40.790433245345600,-73.957711302605600,32G-PM-1013-02,PM,2018-10-13,Juvenile,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.768940883128700,-73.980824766004800,2A-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,false,false,false,false,false,runs from,false,false,false,true,false,false,false,true
40.793760212156800,-73.959166716280100,35D-PM-1013-07,PM,2018-10-13,Juvenile,Gray,Above Ground,tree,false,false,true,false,false,,false,false,false,false,true,false,true,false
40.771397398235900,-73.971424354743300,8G-PM-1017-02,PM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.788938372548900,-73.962938342027400,29C-AM-1007-02,AM,2018-10-07,Adult,Black,Above Ground,,true,false,true,false,false,,false,true,false,false,false,false,false,true
40.795233952441600,-73.960096458586800,36B-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,true,false,false,,false,false,false,false,true,true,false,true
40.779847014299100,-73.971351915802700,17B-AM-1010-01,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,true,false,true,false
40.793520326789000,-73.953287300494000,37H-PM-1006-04,PM,2018-10-06,,,Above Ground,tree,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.790512635862600,-73.962612041739700,30C-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,on a rock,true,false,false,false,true,,false,false,false,false,true,false,true,false
40.768989434425100,-73.976401603066600,4D-PM-1008-05,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.780519159069000,-73.969485639023000,18C-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.775248147202500,-73.974162194691700,11C-PM-1018-01,PM,2018-10-18,Adult,Gray,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,false,true
40.768584547531300,-73.979209120012200,2B-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,false,,false,false,false,false,false,true,false,false
40.774403275832300,-73.976225770129300,9A-AM-1013-08,AM,2018-10-13,Adult,,,,false,false,false,false,false,,false,false,false,false,false,false,false,true
40.770654069893800,-73.973848177167300,7E-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,false,false
40.793680990526500,-73.962948337452800,33A-PM-1018-03,PM,2018-10-18,Adult,Gray,Above Ground,,true,false,true,false,false,,false,false,false,false,false,false,false,true
40.770233505633700,-73.971872040365700,7G-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.797930277552700,-73.958373878334800,39B-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.791053559675600,-73.955152442237900,34H-PM-1006-01,PM,2018-10-06,Adult,Black,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.772406345918500,-73.977094856300600,7B-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,false,true,false,false,false,,false,false,false,false,false,false,true,false
40.794956887345300,-73.959195779399200,36C-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,Clearing near bike path (bikes active),false,true,false,true,true,,false,false,false,false,true,false,true,false
40.777063934058200,-73.970086185905100,14E-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,false,false
40.787477872026800,-73.967278957353700,26A-PM-1006-02,PM,2018-10-06,Juvenile,Gray,Ground Plane,,false,false,false,false,false,not moving,false,false,false,false,false,false,false,false
40.772358982707400,-73.971054748402900,9F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.766820597698600,-73.975721541585500,2F-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.771591541516900,-73.973512088210600,8E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,"5, 6, 7 all at same tree trunk base",false,true,true,false,false,,false,false,false,false,false,false,false,false
40.793600394041300,-73.956568457798900,36F-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.772658683598500,-73.973787233556300,8D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.769755923192700,-73.978680588499600,4B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,true,false,false
40.797436849128700,-73.956553378349900,40D-PM-1013-02,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.778280836164500,-73.967893728983700,16E-PM-1018-01,PM,2018-10-18,Juvenile,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,true,false,true,false
40.766687174283600,-73.975046384498400,2F-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,true,false
40.776965830284400,-73.969651782655800,14E-AM-1008-04,AM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.792820757490600,-73.963502849701500,32A-PM-1013-05,PM,2018-10-13,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,true,false,false,false,true
40.776956973199300,-73.967417750457300,15G-PM-1019-03,PM,2018-10-19,Juvenile,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.772331431865000,-73.968104261293800,11I-PM-1012-04,PM,2018-10-12,Adult,Gray,Above Ground,,true,false,true,false,true,,false,false,false,false,false,false,false,false
40.776025683608800,-73.966775567851100,15H-PM-1008-02,PM,2018-10-08,Adult,Gray,Above Ground,oak tree,false,true,true,false,false,,false,false,false,false,false,false,false,true
40.790986685135700,-73.961335164902600,31D-AM-1014-03,AM,2018-10-14,,Gray,Ground Plane,Undergrowth,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.781561905339500,-73.961136839023300,22I-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,true,false
40.768557699755900,-73.979931117325900,2B-AM-1010-03,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.778631094685000,-73.967519823091800,17F-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Above Ground,,false,false,true,false,false,,false,false,false,false,false,false,true,false
40.772083309706500,-73.978689865627900,6A-AM-1006-08,AM,2018-10-06,Adult,Gray,Ground Plane,,true,false,false,true,true,,false,false,false,false,true,false,true,false
40.770743868174200,-73.975505597876400,6D-AM-1008-02,AM,2018-10-08,Juvenile,Gray,Above Ground,,false,false,false,false,false,,false,false,false,false,false,false,false,false
40.769430895922200,-73.973468753806400,6F-PM-1008-04,PM,2018-10-08,Adult,Cinnamon,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.794179732035500,-73.954282805325600,37G-AM-1014-03,AM,2018-10-14,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,true
40.767969070039900,-73.979275403729100,2C-AM-1010-08,AM,2018-10-10,Adult,Gray,Above Ground,stay on side of trunk,false,false,true,false,false,,false,false,false,false,false,false,false,false
40.791247238024700,-73.962652790878600,31B-AM-1017-03,AM,2018-10-17,Adult,Gray,Ground Plane,,false,false,false,true,false,,false,false,false,false,false,false,true,false
40.774213158798300,-73.970222813171100,12F-PM-1007-12,PM,2018-10-07,Adult,Gray,Above Ground,,false,false,false,false,true,going down tree,false,false,false,false,false,false,true,false
40.782047490919200,-73.969105907000000,20B-PM-1013-08,PM,2018-10-13,Adult,Gray,Ground Plane,,true,false,false,false,false,being chased by dog,false,false,false,false,false,false,false,true
40.770371293130000,-73.971994157740600,7G-AM-1010-04,AM,2018-10-10,Adult,Gray,Ground Plane,,true,false,false,false,true,,false,false,false,false,false,false,false,false
40.792122355653500,-73.953101335962500,36I-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,false,true,false,false,true,,false,false,false,false,false,false,false,false
40.775431023964900,-73.975721612434900,11A-PM-1013-05,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,true,false,false,false,true,digging,false,false,false,false,true,false,false,false
40.788802270972100,-73.966412082601500,27A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,,false,true,false,false,false,,false,false,false,false,false,false,false,true
40.790715887872900,-73.958060992131000,32F-AM-1012-06,AM,2018-10-12,Adult,Gray,Ground Plane,,true,false,false,false,false,,false,false,false,false,false,false,false,false
40.784194575059800,-73.959412057371900,26I-PM-1010-05,PM,2018-10-10,Adult,Gray,Above Ground,tree,false,false,true,false,true,,false,false,false,false,false,false,true,false
40.782355287104400,-73.966570545619700,21D-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,false
40.768247773824400,-73.979638371520600,2B-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
40.770519872202800,-73.969727799825700,8H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,false,true,false,true,true,,false,false,false,false,false,false,true,false
40.793872427857500,-73.958024711869000,36D-PM-1007-01,PM,2018-10-07,Adult,Gray,Ground Plane,,false,false,false,true,true,,false,false,false,false,false,false,true,false
40.797508587289700,-73.951411132905900,42G-AM-1018-01,AM,2018-10-18,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,true,false,true
40.767421895472900,-73.976080174233700,3E-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,false,true
40.774135208066000,-73.977023509002300,9A-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,false,false,false,false,true,,false,false,false,false,false,false,true,false
